"b6b14e14-288c-4869-8e03-a9e825e9d19d","chavane","frederic","http://www.research.ed.ac.uk/portal/en/persons/frederic-chavane(b6b14e14-288c-4869-8e03-a9e825e9d19d).html","visitor official visitor","school of informatics","UNKNOWN"
"1d499fa8-54c4-4217-904e-9b5e2bcefc61","chen","wei","http://www.research.ed.ac.uk/portal/en/persons/wei-chen(1d499fa8-54c4-4217-904e-9b5e2bcefc61).html","research associate","school of informatics","laboratory for foundations of computer science"
"1c6a1e04-4291-426e-a921-42be34ba8494","cheney","james","http://www.research.ed.ac.uk/portal/en/persons/james-cheney(1c6a1e04-4291-426e-a921-42be34ba8494).html","reader","school of informatics","laboratory for foundations of computer science"
"c9607c7a-a147-41ea-a571-7a6b6f1912b6","chermaz","carol","http://www.research.ed.ac.uk/portal/en/persons/carol-chermaz(c9607c7a-a147-41ea-a571-7a6b6f1912b6).html","marie curie earlystage researcher","school of informatics","UNKNOWN"
"8c7a4da8-8239-4f81-a04a-278515d5799b","civili","cristina","http://www.research.ed.ac.uk/portal/en/persons/cristina-civili(8c7a4da8-8239-4f81-a04a-278515d5799b).html","research associate","school of informatics","laboratory for foundations of computer science"
"bbf5a04c-cea9-40c0-a43b-d5be046d26b5","clark","daniel","http://www.research.ed.ac.uk/portal/en/persons/daniel-clark(bbf5a04c-cea9-40c0-a43b-d5be046d26b5).html","visitor official visitor","school of informatics","UNKNOWN"
"46e52836-60d4-45f0-93fd-6b3a917bd451","cohen","shay","http://www.research.ed.ac.uk/portal/en/persons/shay-cohen(46e52836-60d4-45f0-93fd-6b3a917bd451).html","chancellors fellow","school of informatics","institute of language cognition and computation"
"68ca9564-52a9-46ce-92af-0480a43b555d","cole","murray","http://www.research.ed.ac.uk/portal/en/persons/murray-cole(68ca9564-52a9-46ce-92af-0480a43b555d).html","reader","school of informatics","institute for computing systems architecture"
"33164b97-62c7-4085-aecd-8f38bd38b0f3","console","marco","http://www.research.ed.ac.uk/portal/en/persons/marco-console(33164b97-62c7-4085-aecd-8f38bd38b0f3).html","research associate","school of informatics","laboratory for foundations of computer science"
"2e35a752-9ba1-40cb-bd6e-08366e65b951","constantin","aurora","http://www.research.ed.ac.uk/portal/en/persons/aurora-constantin(2e35a752-9ba1-40cb-bd6e-08366e65b951).html","research associate","school of informatics","centre for intelligent systems and their applications"
"99d8fa97-2a0d-4c56-815d-3fd8d14258a0","corneli","joe","http://www.research.ed.ac.uk/portal/en/persons/joe-corneli(99d8fa97-2a0d-4c56-815d-3fd8d14258a0).html","research associate","school of informatics","centre for intelligent systems and their applications"
"09607fb1-44fb-4edc-a0ae-c54d3047be30","court","robert","http://www.research.ed.ac.uk/portal/en/persons/robert-court(09607fb1-44fb-4edc-a0ae-c54d3047be30).html","research associate","school of informatics","institute for adaptive and neural computation"
"bcd15972-fe18-4e1f-a6e8-6f5ecbf7f31c","crompton","catherine","http://www.research.ed.ac.uk/portal/en/persons/catherine-crompton(bcd15972-fe18-4e1f-a6e8-6f5ecbf7f31c).html","postdoctoral research assistant","centre for clinical brain sciences","deanery of clinical sciences"
"f8c8787b-838f-4485-a4ee-357b7406d75b","crowley","elliot","http://www.research.ed.ac.uk/portal/en/persons/elliot-crowley(f8c8787b-838f-4485-a4ee-357b7406d75b).html","reserach associate","school of informatics","institute for adaptive and neural computation"
"2bc1f446-66d9-43c8-98d4-9843a4f12b07","cryan","mary","http://www.research.ed.ac.uk/portal/en/persons/mary-cryan(2bc1f446-66d9-43c8-98d4-9843a4f12b07).html","lecturer","school of informatics","laboratory for foundations of computer science"
"66ef2544-9295-4e01-bc75-49a28d907749","danos","vincent","http://www.research.ed.ac.uk/portal/en/persons/vincent-danos(66ef2544-9295-4e01-bc75-49a28d907749).html","chair of computational systems biology","school of informatics","laboratory for foundations of computer science"
"2f70360b-adb1-40f5-978b-1cf72f8f1bbd","davies","aled","http://www.research.ed.ac.uk/portal/en/persons/aled-davies(2f70360b-adb1-40f5-978b-1cf72f8f1bbd).html","visitor post graduate worker","school of informatics","UNKNOWN"
"c5ac2658-1ef2-4998-9c8b-7f95814e8be1","davies","wayne","http://www.research.ed.ac.uk/portal/en/persons/wayne-davies(c5ac2658-1ef2-4998-9c8b-7f95814e8be1).html","uoe honorary staff","school of informatics","UNKNOWN"
"6b1930fc-ece1-43a3-9a69-331b9560046d","davoust","alan","http://www.research.ed.ac.uk/portal/en/persons/alan-davoust(6b1930fc-ece1-43a3-9a69-331b9560046d).html","research associate","school of informatics","centre for intelligent systems and their applications"
"a18f17c1-1bc4-49dc-a279-314ae0d521fb","dawson","shane","http://www.research.ed.ac.uk/portal/en/persons/shane-dawson(a18f17c1-1bc4-49dc-a279-314ae0d521fb).html","visitor official visitor","school of informatics","UNKNOWN"
"d6667408-8b44-4c51-8e24-9422e7d2b2c5","diakonikolas","ilias","http://www.research.ed.ac.uk/portal/en/persons/ilias-diakonikolas(d6667408-8b44-4c51-8e24-9422e7d2b2c5).html","reader","school of informatics","laboratory for foundations of computer science"
"5c2ec772-819d-4791-a3fd-de1a8ab09594","douce","tom","http://www.research.ed.ac.uk/portal/en/persons/tom-douce(5c2ec772-819d-4791-a3fd-de1a8ab09594).html","research associate","school of informatics","laboratory for foundations of computer science"
"754637e1-0756-4d21-9afe-732b294e303f","dubach","christophe","http://www.research.ed.ac.uk/portal/en/persons/christophe-dubach(754637e1-0756-4d21-9afe-732b294e303f).html","reader","school of informatics","institute for computing systems architecture"
"34e9e9e6-4c27-481b-a82b-495d7ccc53a8","dublish","saumay","http://www.research.ed.ac.uk/portal/en/persons/saumay-dublish(34e9e9e6-4c27-481b-a82b-495d7ccc53a8).html","research assistant","school of informatics","institute for computing systems architecture"
"23f3502d-9c5f-4b06-8607-7e9d0a31fa83","dupuy","nathalie","http://www.research.ed.ac.uk/portal/en/persons/nathalie-dupuy(23f3502d-9c5f-4b06-8607-7e9d0a31fa83).html","unknown","neuroinformatics dtc","UNKNOWN"
"9333c02f-770b-4b9c-b3d2-ff1322fc99aa","elliott","desmond","http://www.research.ed.ac.uk/portal/en/persons/desmond-elliott(9333c02f-770b-4b9c-b3d2-ff1322fc99aa).html","research associate","school of informatics","institute of language cognition and computation"
"ecb6139a-a1cf-4919-85f9-e7b077f08345","erden","mustafa","http://www.research.ed.ac.uk/portal/en/persons/mustafa-erden(ecb6139a-a1cf-4919-85f9-e7b077f08345).html","visitor staff uoe associated institution","school of informatics","UNKNOWN"
"d9cfbd11-051e-4b9e-8120-b97486cc4263","eshky","aciel","http://www.research.ed.ac.uk/portal/en/persons/aciel-eshky(d9cfbd11-051e-4b9e-8120-b97486cc4263).html","research associate","school of informatics","institute of language cognition and computation"
"e554cc1b-7106-4355-afce-280d0a04e34a","etessami","kousha","http://www.research.ed.ac.uk/portal/en/persons/kousha-etessami(e554cc1b-7106-4355-afce-280d0a04e34a).html","personal chair in algorithms games logic and complexity","school of informatics","laboratory for foundations of computer science"
"bcb843fa-9255-4723-b9b5-b7a7048fcc98","fallon","maurice","http://www.research.ed.ac.uk/portal/en/persons/maurice-fallon(bcb843fa-9255-4723-b9b5-b7a7048fcc98).html","visitor official visitor","school of informatics","UNKNOWN"
"575cc1dd-c44a-4933-a690-16f21e8ee10a","fan","wenfei","http://www.research.ed.ac.uk/portal/en/persons/wenfei-fan(575cc1dd-c44a-4933-a690-16f21e8ee10a).html","personal chair in web data management","school of informatics","laboratory for foundations of computer science"
"73967c25-940b-496b-a814-e310cdaa1ef5","farrow","elaine","http://www.research.ed.ac.uk/portal/en/persons/elaine-farrow(73967c25-940b-496b-a814-e310cdaa1ef5).html","senior research programmer","school of informatics","institute of language cognition and computation"
"c0e337f3-2ed2-4f27-b6d0-800fe713310b","fauth","michael","http://www.research.ed.ac.uk/portal/en/persons/michael-fauth(c0e337f3-2ed2-4f27-b6d0-800fe713310b).html","visitor official visitor","school of informatics","UNKNOWN"
"bc530024-5bd6-4924-aae3-4eb61aa6bcdb","fensch","chris","http://www.research.ed.ac.uk/portal/en/persons/chris-fensch(bc530024-5bd6-4924-aae3-4eb61aa6bcdb).html","uoe honorary staff","school of informatics","UNKNOWN"
"c81deafa-1763-4692-a5e2-52e77679a769","ferrari","vittorio","http://www.research.ed.ac.uk/portal/en/persons/vittorio-ferrari(c81deafa-1763-4692-a5e2-52e77679a769).html","personal chair in visual learning","school of informatics","institute of perception action and behaviour"
"37596402-1dfe-4da8-bdee-ae7d18dbf769","fischer","darius","http://www.research.ed.ac.uk/portal/en/persons/darius-fischer(37596402-1dfe-4da8-bdee-ae7d18dbf769).html","research associate","school of informatics","UNKNOWN"
"670f7376-cd3d-4eb5-8a57-736d6c988f42","fisher","bob","http://www.research.ed.ac.uk/portal/en/persons/bob-fisher(670f7376-cd3d-4eb5-8a57-736d6c988f42).html","chair in computer vision","school of informatics","institute of perception action and behaviour"
"54576248-536c-4126-bf70-d9cb7dd1e589","fleuriot","jacques","http://www.research.ed.ac.uk/portal/en/persons/jacques-fleuriot(54576248-536c-4126-bf70-d9cb7dd1e589).html","reader","school of informatics","centre for intelligent systems and their applications"
"fdf75867-e658-48aa-96cd-633b4e66abf3","fourman","michael","http://www.research.ed.ac.uk/portal/en/persons/michael-fourman(fdf75867-e658-48aa-96cd-633b4e66abf3).html","professor","school of informatics","institute of language cognition and computation"
"02c86de2-0fc9-4f6d-aee9-93b0f7557c84","franke","bjoern","http://www.research.ed.ac.uk/portal/en/persons/bjoern-franke(02c86de2-0fc9-4f6d-aee9-93b0f7557c84).html","reader","school of informatics","institute for computing systems architecture"
"666503f8-4508-4fd8-8645-18e0436423cf","frermann","lea","http://www.research.ed.ac.uk/portal/en/persons/lea-frermann(666503f8-4508-4fd8-8645-18e0436423cf).html","unknown","institute of language cognition and computation","UNKNOWN"
"b7052dd1-b82d-4392-97c4-f3662fee86f2","galpin","vashti","http://www.research.ed.ac.uk/portal/en/persons/vashti-galpin(b7052dd1-b82d-4392-97c4-f3662fee86f2).html","research associate","school of informatics","laboratory for foundations of computer science"
"8fda0e73-b28f-475d-9ba3-6d812a0d9fd1","garnier","ilias","http://www.research.ed.ac.uk/portal/en/persons/ilias-garnier(8fda0e73-b28f-475d-9ba3-6d812a0d9fd1).html","unknown","laboratory for foundations of computer science","UNKNOWN"
"fde014de-8b36-4bf2-a6b9-39bcea09f634","gascon caro","adria","http://www.research.ed.ac.uk/portal/en/persons/adria-gascon-caro(fde014de-8b36-4bf2-a6b9-39bcea09f634).html","visitor official visitor","school of informatics","UNKNOWN"
"f32240b0-b33d-469a-9e03-68f8aedf3551","geerts","floris","http://www.research.ed.ac.uk/portal/en/persons/floris-geerts(f32240b0-b33d-469a-9e03-68f8aedf3551).html","visitor default visitor","school of informatics","UNKNOWN"
"d173bfd9-d693-428d-a61f-9ad70c4649d2","germann","ulrich","http://www.research.ed.ac.uk/portal/en/persons/ulrich-germann(d173bfd9-d693-428d-a61f-9ad70c4649d2).html","senior researcher","school of informatics","institute of language cognition and computation"
"ebdb4ee9-ca94-4920-a29c-9a122f463587","gienger","michael","http://www.research.ed.ac.uk/portal/en/persons/michael-gienger(ebdb4ee9-ca94-4920-a29c-9a122f463587).html","visitor official visitor","school of informatics","UNKNOWN"
"d430ddd7-e27f-4342-9c97-e9165778078e","gilmore","stephen","http://www.research.ed.ac.uk/portal/en/persons/stephen-gilmore(d430ddd7-e27f-4342-9c97-e9165778078e).html","personal chair in software systems modelling","school of informatics","laboratory for foundations of computer science"
"cb58a8fd-8e37-47ea-8301-18f2450b6682","gkaniatsou","andriana","http://www.research.ed.ac.uk/portal/en/persons/andriana-gkaniatsou(cb58a8fd-8e37-47ea-8301-18f2450b6682).html","research associate","laboratory for foundations of computer science","school of informatics"
"3ddde9c1-6c17-4ae7-aeab-c4cda0616980","glowacka","dorota","http://www.research.ed.ac.uk/portal/en/persons/dorota-glowacka(3ddde9c1-6c17-4ae7-aeab-c4cda0616980).html","lecturer in machine learning","school of informatics","institute of language cognition and computation"
"053590d0-39d7-4a42-b42d-61ee8d743d3e","goddard","nigel","http://www.research.ed.ac.uk/portal/en/persons/nigel-goddard(053590d0-39d7-4a42-b42d-61ee8d743d3e).html","reader","school of informatics","institute for adaptive and neural computation"
"806cdb8f-fd64-4a5a-8efd-311220da0e93","goldwater","sharon","http://www.research.ed.ac.uk/portal/en/persons/sharon-goldwater(806cdb8f-fd64-4a5a-8efd-311220da0e93).html","reader","school of informatics","institute of language cognition and computation"
"b7a571dd-0f0d-44d5-b185-e60a185a3ca3","gordon","andrew","http://www.research.ed.ac.uk/portal/en/persons/andrew-gordon(b7a571dd-0f0d-44d5-b185-e60a185a3ca3).html","chair in computer security","school of informatics","laboratory for foundations of computer science"
"0505dfc1-9fe5-4f4a-bab3-4af14ee69db3","goryanin","igor","http://www.research.ed.ac.uk/portal/en/persons/igor-goryanin(0505dfc1-9fe5-4f4a-bab3-4af14ee69db3).html","chair of systems biology","school of informatics","centre for intelligent systems and their applications"
"5ade7490-ffb5-4ae5-9297-b8cb8d4775ec","graham","matthew","http://www.research.ed.ac.uk/portal/en/persons/matthew-graham(5ade7490-ffb5-4ae5-9297-b8cb8d4775ec).html","unknown","neuroinformatics dtc","UNKNOWN"
"003ec9bb-18aa-4e6e-95e9-359f0968262a","gray","gavin","http://www.research.ed.ac.uk/portal/en/persons/gavin-gray(003ec9bb-18aa-4e6e-95e9-359f0968262a).html","research assistant","school of informatics","institute for adaptive and neural computation"
"11447e11-aff5-438e-8fb6-264da9fb5483","gray","gavin","http://www.research.ed.ac.uk/portal/en/persons/gavin-gray(11447e11-aff5-438e-8fb6-264da9fb5483).html","unknown","neuroinformatics dtc","UNKNOWN"
"2026e8cc-5cb9-4397-b9a9-490ed120e2a5","grot","boris","http://www.research.ed.ac.uk/portal/en/persons/boris-grot(2026e8cc-5cb9-4397-b9a9-490ed120e2a5).html","lecturer in informatics","school of informatics","institute for computing systems architecture"
"7b3c6e3a-5dc2-4724-9d6d-e19d445cb26f","grov","gudmund","http://www.research.ed.ac.uk/portal/en/persons/gudmund-grov(7b3c6e3a-5dc2-4724-9d6d-e19d445cb26f).html","unknown","laboratory for foundations of computer science","UNKNOWN"
"7187cc1d-738f-412c-908f-328256e1008e","grover","claire","http://www.research.ed.ac.uk/portal/en/persons/claire-grover(7187cc1d-738f-412c-908f-328256e1008e).html","senior research fellow","school of informatics","institute of language cognition and computation"
"0cf9e165-3552-465d-8ce0-a3c8e56a0f77","grundkiewicz","roman","http://www.research.ed.ac.uk/portal/en/persons/roman-grundkiewicz(0cf9e165-3552-465d-8ce0-a3c8e56a0f77).html","research associate","school of informatics","institute of language cognition and computation"
"653c9723-b374-4ad3-9cef-0f7e7f45d812","guagliardo","paolo","http://www.research.ed.ac.uk/portal/en/persons/paolo-guagliardo(653c9723-b374-4ad3-9cef-0f7e7f45d812).html","lecturer in database systems","school of informatics","laboratory for foundations of computer science"
"9b178bbd-a1bc-4aaf-aad4-25c30eb3f498","guillou","liane","http://www.research.ed.ac.uk/portal/en/persons/liane-guillou(9b178bbd-a1bc-4aaf-aad4-25c30eb3f498).html","research associate","school of informatics","institute of language cognition and computation"
"4674b3a1-bb47-4d4c-9812-edd3036a5998","guo","heng","http://www.research.ed.ac.uk/portal/en/persons/heng-guo(4674b3a1-bb47-4d4c-9812-edd3036a5998).html","lecturer in algorithms and complexity","school of informatics","laboratory for foundations of computer science"
"a25fe4a7-1e8d-4d9d-a5b7-6595ed60d1fb","gutmann","michael","http://www.research.ed.ac.uk/portal/en/persons/michael-gutmann(a25fe4a7-1e8d-4d9d-a5b7-6595ed60d1fb).html","senior lecturer in machine learning","school of informatics","institute for adaptive and neural computation"
"204097e4-072c-4df3-bb1d-f45380908692","haddow","barry","http://www.research.ed.ac.uk/portal/en/persons/barry-haddow(204097e4-072c-4df3-bb1d-f45380908692).html","senior research fellow","school of informatics","institute of language cognition and computation"
"0d66e947-585b-4eb0-975d-e8c2e2dc96b1","hartswood","mark","http://www.research.ed.ac.uk/portal/en/persons/mark-hartswood(0d66e947-585b-4eb0-975d-e8c2e2dc96b1).html","unknown","institute of language cognition and computation","UNKNOWN"
"23119e8c-040b-48f8-bfcc-ba1e79ba6a58","hatala","marek","http://www.research.ed.ac.uk/portal/en/persons/marek-hatala(23119e8c-040b-48f8-bfcc-ba1e79ba6a58).html","visitor non payroll staff","school of informatics","UNKNOWN"
"ec061db1-98b7-4ad8-9ba3-257f390dbe34","heafield","kenneth","http://www.research.ed.ac.uk/portal/en/persons/kenneth-heafield(ec061db1-98b7-4ad8-9ba3-257f390dbe34).html","lecturer in data science","school of informatics","institute of language cognition and computation"
"f598be85-b9b9-42b2-b09c-c70eafa6ee8d","heil","katharina","http://www.research.ed.ac.uk/portal/en/persons/katharina-heil(f598be85-b9b9-42b2-b09c-c70eafa6ee8d).html","unknown","neuroinformatics dtc","UNKNOWN"
"b54cb4a3-0e50-41e4-b344-786b8b9b1027","heinze","stanley","http://www.research.ed.ac.uk/portal/en/persons/stanley-heinze(b54cb4a3-0e50-41e4-b344-786b8b9b1027).html","visitor official visitor","school of informatics","UNKNOWN"
"60ea63ba-9e12-4fc5-81c3-16ff526284f3","hennig","matthias","http://www.research.ed.ac.uk/portal/en/persons/matthias-hennig(60ea63ba-9e12-4fc5-81c3-16ff526284f3).html","reader","school of informatics","institute for adaptive and neural computation"
"4368b336-2f9f-4e9f-a397-58ff542f346b","hermann","enno","http://www.research.ed.ac.uk/portal/en/persons/enno-hermann(4368b336-2f9f-4e9f-a397-58ff542f346b).html","research assistant","school of informatics","institute of language cognition and computation"
"7a61c0dc-7006-4d88-94d8-f8d63862784e","heron","samuel","http://www.research.ed.ac.uk/portal/en/persons/samuel-heron(7a61c0dc-7006-4d88-94d8-f8d63862784e).html","unknown","neuroinformatics dtc","UNKNOWN"
"cf1b7c31-3a87-4812-bf0a-05cf49b0120e","herrmann","michael","http://www.research.ed.ac.uk/portal/en/persons/michael-herrmann(cf1b7c31-3a87-4812-bf0a-05cf49b0120e).html","lectureship in robotics","school of informatics","institute of perception action and behaviour"
"7eae1274-53e7-4f0d-b4ba-9ebce41cc4b3","heunen","chris","http://www.research.ed.ac.uk/portal/en/persons/chris-heunen(7eae1274-53e7-4f0d-b4ba-9ebce41cc4b3).html","senior research fellow","school of informatics","laboratory for foundations of computer science"
"66de0aec-4c67-4ad6-abe5-ecd1d7c52002","hill","robin","http://www.research.ed.ac.uk/portal/en/persons/robin-hill(66de0aec-4c67-4ad6-abe5-ecd1d7c52002).html","lecturer in cognitive science","school of informatics","institute of language cognition and computation"
